path,type,level,section,de,cau,option,language,key,alias,text,mode,status,error
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/91_7.png,doc,topik2,reading,91_7,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_91_7,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/41_7.png,doc,topik2,reading,41_7,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_41_7,"The image is a black and white picture of a dog running in a field. The image is written in a foreign language, but the dog is the main focus of the picture.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/41_7.png,doc,topik2,reading,41_7,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_41_7,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/91_5.png,doc,topik2,reading,91_5,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_91_5,The image is a foreign language text with a black background.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/91_5.png,doc,topik2,reading,91_5,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_91_5,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/96_6.png,doc,topik2,reading,96_6,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_96_6,The image is a foreign language text with a black background. The text is written in a foreign language and appears to be a description of a scene.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/96_6.png,doc,topik2,reading,96_6,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_96_6,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/37_5.png,doc,topik2,reading,37_5,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_37_5,The image is a foreign language text with a black background.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/37_5.png,doc,topik2,reading,37_5,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_37_5,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/37_8.png,doc,topik2,reading,37_8,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_37_8,The text is in a foreign language.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/37_8.png,doc,topik2,reading,37_8,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_37_8,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/41_8.png,doc,topik2,reading,41_8,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_41_8,The image is a foreign language with a black background. The text is in a foreign language and is written in a foreign script.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/41_8.png,doc,topik2,reading,41_8,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_41_8,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/64_7.png,doc,topik2,reading,64_7,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_64_7,"The text is in a foreign language, but it appears to be a description of a scene.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/64_7.png,doc,topik2,reading,64_7,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_64_7,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/64_8.png,doc,topik2,reading,64_8,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_64_8,The text is in a foreign language.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/64_8.png,doc,topik2,reading,64_8,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_64_8,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/41_6.png,doc,topik2,reading,41_6,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_41_6,The image is a foreign language text with a cloudy sky in the background.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/41_6.png,doc,topik2,reading,41_6,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_41_6,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/36_8.png,doc,topik2,reading,36_8,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_36_8,The image is a foreign language text with a description of a 100% Korean language.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/36_8.png,doc,topik2,reading,36_8,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_36_8,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/52_7.png,doc,topik2,reading,52_7,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_52_7,"The text is in a foreign language, but it appears to be a description of a mountain.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/52_7.png,doc,topik2,reading,52_7,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_52_7,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/96_8.png,doc,topik2,reading,96_8,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_96_8,The image is a foreign language text with a lot of words. It is not possible to transcribe it verbatim without knowing the language.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/96_8.png,doc,topik2,reading,96_8,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_96_8,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/47_7.png,doc,topik2,reading,47_7,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_47_7,"The image is a foreign language text with two lines of text. The first line reads ""1. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/47_7.png,doc,topik2,reading,47_7,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_47_7,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/35_5.png,doc,topik2,reading,35_5,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_35_5,The image is a foreign language text with a black background.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/35_5.png,doc,topik2,reading,35_5,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_35_5,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/35_6.png,doc,topik2,reading,35_6,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_35_6,The image is a foreign language text with a black and white background. The text is written in a foreign language and appears to be a question mark.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/35_6.png,doc,topik2,reading,35_6,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_35_6,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/35_8.png,doc,topik2,reading,35_8,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_35_8,The image is a black and white photo of a business card. The card is written in a foreign language and has a phone number on it.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/35_8.png,doc,topik2,reading,35_8,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_35_8,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/91_6.png,doc,topik2,reading,91_6,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_91_6,The image is a black and white graph with a lot of text in a foreign language. The text is written in a grid pattern and appears to be a combination of numbers and letters. The text is written in a foreign language and appears to be a combination of numbers and letters.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/91_6.png,doc,topik2,reading,91_6,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_91_6,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/47_5.png,doc,topik2,reading,47_5,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_47_5,"The image is a black and white picture with a white border. The picture is written in a foreign language, possibly Chinese. The text is written in a cursive style, making it difficult to read. The image appears to be a sign or a piece of artwork.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/5-8/dataset/images/47_5.png,doc,topik2,reading,47_5,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_47_5,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/96_9.png,doc,topik2,reading,96_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_96_9,The image is a foreign language poster with a lot of text. It appears to be a foreign language advertisement.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/96_9.png,doc,topik2,reading,96_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_96_9,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/47_10.png,doc,topik2,reading,47_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_47_10,"The image is a chart with a line graph showing the number of people in a certain age range. The chart is in a foreign language, but the numbers are visible. The chart shows a significant number of people in the 40-50 age range.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/47_10.png,doc,topik2,reading,47_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_47_10,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/52_10.png,doc,topik2,reading,52_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_52_10,"The image is a pie chart with a black and white background. The chart is divided into two sections, one for men and one for women. The chart is labeled in Korean.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/52_10.png,doc,topik2,reading,52_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_52_10,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/36_9.png,doc,topik2,reading,36_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_36_9,The image is a poster with a lot of text in a foreign language. It appears to be a flyer or advertisement for an event. The poster is written in a mix of English and another language.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/36_9.png,doc,topik2,reading,36_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_36_9,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/36_10.png,doc,topik2,reading,36_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_36_10,"The image is a chart with a bar graph showing the number of people in a certain age range. The chart is in a foreign language, but the numbers are visible.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/36_10.png,doc,topik2,reading,36_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_36_10,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/60_9.png,doc,topik2,reading,60_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_60_9,"The image is a screenshot of a website in Korean. It shows a price of 30,000 and a phone number of 31-22-3123.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/60_9.png,doc,topik2,reading,60_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_60_9,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/91_9.png,doc,topik2,reading,91_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_91_9,"The image is a poster advertising a tour. The text is in a foreign language, but it appears to be promoting a tour. The poster is in black and white and features a picture of a laptop.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/91_9.png,doc,topik2,reading,91_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_91_9,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/96_10.png,doc,topik2,reading,96_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_96_10,The image is a pie chart with a truck in the center. The chart is in Korean.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/96_10.png,doc,topik2,reading,96_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_96_10,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/41_10.png,doc,topik2,reading,41_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_41_10,"The image is a chart with a question mark at the top. Below the question mark, there are several lines of text in a foreign language. The text appears to be related to a graph or chart, possibly discussing the topic of the chart.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/41_10.png,doc,topik2,reading,41_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_41_10,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/64_9.png,doc,topik2,reading,64_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_64_9,The image is a calendar with the date of 2019-09-14 written on it.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/64_9.png,doc,topik2,reading,64_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_64_9,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/91_10.png,doc,topik2,reading,91_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_91_10,"The image is a chart with a lot of numbers and text. The chart is in a foreign language, but it appears to be a graph showing the number of people in a certain age range. The chart is showing that the majority of people in this age range are in the 20s.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/91_10.png,doc,topik2,reading,91_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_91_10,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/41_9.png,doc,topik2,reading,41_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_41_9,The image is a foreign language poster with a lot of text. It appears to be a financial or business related poster.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/41_9.png,doc,topik2,reading,41_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_41_9,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/37_10.png,doc,topik2,reading,37_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_37_10,The image is a chart with a bunch of numbers and words in a foreign language. The chart is showing the number of people in a certain area.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/37_10.png,doc,topik2,reading,37_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_37_10,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/83_10.png,doc,topik2,reading,83_10,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_83_10,"The image is a graphic with a circle in the center and the word ""W"" on it. There are several other words in the image, but they are not clearly visible.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/83_10.png,doc,topik2,reading,83_10,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_83_10,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/47_9.png,doc,topik2,reading,47_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_47_9,"The image is a poster with a lot of text in a foreign language. It appears to be a calendar or a schedule for an event. The text is written in a mix of different languages, making it difficult to understand the content.",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/47_9.png,doc,topik2,reading,47_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_47_9,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/83_9.png,doc,topik2,reading,83_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_83_9,The image is a poster with a lot of text in a foreign language. The text is mostly printed and appears to be a description of an event or a program. The poster is in black and white and has a lot of information on it.,llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/83_9.png,doc,topik2,reading,83_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_83_9,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/35_9.png,doc,topik2,reading,35_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_35_9,"The image is a chart with numbers and text in a foreign language. The chart appears to be related to money, with the top row showing the number 10,000. The bottom row shows the number 7,000. The chart also has a description in English, which reads ""10,000"".",llava:llava-1.5-7b-hf,ok_new,
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/35_9.png,doc,topik2,reading,35_9,,,ko,type=doc|level=topik2|cau=|opt=|lang=ko,topik2_reading_35_9,,llava:llava-1.5-7b-hf,translate_fail,"Helsinki-NLP/opus-mt-en-ko is not a local folder and is not a valid model identifier listed on 'https://huggingface.co/models'
If this is a private repository, make sure to pass a token having permission to this repo either by logging in with `huggingface-cli login` or by passing `token=<your_token>`"
/kaggle/input/images-vision2text/data/topik2/reading/9-12/dataset/images/52_9.png,doc,topik2,reading,52_9,,,en,type=doc|level=topik2|cau=|opt=|lang=en,topik2_reading_52_9,The image is a calendar for 2017. It is written in a foreign language and has a lot of text.,llava:llava-1.5-7b-hf,ok_new,
